"","institutionCode","catalogNumber","order","family","genus","scientificName","sex","recordedBy","recordNumber","eventDate","locality","decimalLatitude","decimalLongitude","verbatimElevationInMeters","DEMElevationInMeters","preparations","habitat","burnStatus","basisOfRecord","recordSource","site","county","residuals","percentDeviation"
"1520","MVZ","MVZ:Mamm:148327","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5524",1975-02-04,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1521","MVZ","MVZ:Mamm:148338","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5535",1975-02-04,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1522","MVZ","MVZ:Mamm:148335","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5532",1975-02-04,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1523","MVZ","MVZ:Mamm:148325","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5522",1975-02-04,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1524","MVZ","MVZ:Mamm:148333","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5530",1975-02-04,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1525","MVZ","MVZ:Mamm:148320","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5517",1975-02-04,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1526","MVZ","MVZ:Mamm:148322","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5519",1975-02-04,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1527","MVZ","MVZ:Mamm:148329","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5526",1975-02-04,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1528","MVZ","MVZ:Mamm:148332","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5529",1975-02-04,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1529","MVZ","MVZ:Mamm:147277","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5350",1974-09-20,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1530","MVZ","MVZ:Mamm:147281","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5354",1974-09-20,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1531","MVZ","MVZ:Mamm:147275","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5348",1974-09-20,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1532","MVZ","MVZ:Mamm:147258","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5331",1974-09-20,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1533","MVZ","MVZ:Mamm:147266","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5339",1974-09-20,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1534","MVZ","MVZ:Mamm:147279","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5352",1974-09-20,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1535","MVZ","MVZ:Mamm:147274","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5347",1974-09-20,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1536","MVZ","MVZ:Mamm:147276","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5349",1974-09-20,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1537","MVZ","MVZ:Mamm:147267","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5340",1974-09-20,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1538","MVZ","MVZ:Mamm:147273","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5346",1974-09-20,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1539","MVZ","MVZ:Mamm:147262","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5335",1974-09-20,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1540","MVZ","MVZ:Mamm:147282","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5355",1974-09-20,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1541","MVZ","MVZ:Mamm:147234","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 4737",1974-06-16,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1542","MVZ","MVZ:Mamm:147280","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5353",1974-09-20,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1543","MVZ","MVZ:Mamm:147250","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5323",1974-09-20,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1544","MVZ","MVZ:Mamm:147244","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5317",1974-09-20,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1545","MVZ","MVZ:Mamm:147252","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5325",1974-09-20,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1546","MVZ","MVZ:Mamm:147272","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5345",1974-09-20,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1547","MVZ","MVZ:Mamm:147242","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5315",1974-09-20,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1548","MVZ","MVZ:Mamm:147265","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5338",1974-09-20,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1549","MVZ","MVZ:Mamm:147233","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 4736",1974-06-16,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1550","MVZ","MVZ:Mamm:147261","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5334",1974-09-20,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1551","MVZ","MVZ:Mamm:147271","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5344",1974-09-20,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1552","MVZ","MVZ:Mamm:147248","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5321",1974-09-20,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1553","MVZ","MVZ:Mamm:147249","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5322",1974-09-20,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1554","MVZ","MVZ:Mamm:147254","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5327",1974-09-20,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1555","MVZ","MVZ:Mamm:147240","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 4743",1974-06-16,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1556","MVZ","MVZ:Mamm:147226","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 4729",1974-06-16,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1557","MVZ","MVZ:Mamm:147257","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5330",1974-09-20,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1558","MVZ","MVZ:Mamm:147230","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 4733",1974-06-16,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1559","MVZ","MVZ:Mamm:147211","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 4714",1974-06-16,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1560","MVZ","MVZ:Mamm:147253","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5326",1974-09-20,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1561","MVZ","MVZ:Mamm:147278","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5351",1974-09-20,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1562","MVZ","MVZ:Mamm:147259","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5332",1974-09-20,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1563","MVZ","MVZ:Mamm:147268","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5341",1974-09-20,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1564","MVZ","MVZ:Mamm:147251","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5324",1974-09-20,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1565","MVZ","MVZ:Mamm:147222","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 4725",1974-06-16,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1566","MVZ","MVZ:Mamm:147270","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5343",1974-09-20,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1567","MVZ","MVZ:Mamm:147260","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5333",1974-09-20,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1568","MVZ","MVZ:Mamm:147263","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5336",1974-09-20,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1569","MVZ","MVZ:Mamm:147269","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5342",1974-09-20,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1570","MVZ","MVZ:Mamm:147224","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 4727",1974-06-16,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1571","MVZ","MVZ:Mamm:147243","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5316",1974-09-20,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1572","MVZ","MVZ:Mamm:147205","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 4708",1974-06-16,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1573","MVZ","MVZ:Mamm:147229","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 4732",1974-06-16,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1574","MVZ","MVZ:Mamm:147207","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 4710",1974-06-16,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1575","MVZ","MVZ:Mamm:147231","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 4734",1974-06-16,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1576","MVZ","MVZ:Mamm:147264","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5337",1974-09-20,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1577","MVZ","MVZ:Mamm:147217","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 4720",1974-06-16,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1578","MVZ","MVZ:Mamm:147235","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 4738",1974-06-16,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1579","MVZ","MVZ:Mamm:147239","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 4742",1974-06-16,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1580","MVZ","MVZ:Mamm:147283","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5356",1974-09-20,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1581","MVZ","MVZ:Mamm:147247","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5320",1974-09-20,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1582","MVZ","MVZ:Mamm:147209","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 4712",1974-06-16,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1583","MVZ","MVZ:Mamm:147195","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 4698",1974-06-16,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1584","MVZ","MVZ:Mamm:147228","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 4731",1974-06-16,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1585","MVZ","MVZ:Mamm:147241","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 5314",1974-09-20,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1586","MVZ","MVZ:Mamm:147197","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 4700",1974-06-16,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1587","MVZ","MVZ:Mamm:147219","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 4722",1974-06-16,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"1588","MVZ","MVZ:Mamm:147198","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi",NA,"Collector(s): James L. Patton","James L. Patton 4701",1974-06-16,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
